GEOID,year,renter-occupied-households,eviction-filings,eviction-filings-imp,eviction-filings-non-imp,evictions,evictions-imp,evictions-non-imp,eviction-rate,eviction-filing-rate,imputed,subbed,low-flag
26031,2000,1866,,,,,,,,,0,0,0
26031,2001,1884,,,,,,,,,0,0,0
26031,2002,1903,38.0,4.0,34.0,35.0,4.0,31.0,1.84,2.0,0,0,0
26031,2003,1921,59.0,5.0,54.0,56.0,5.0,51.0,2.91,3.07,0,0,0
26031,2004,1940,45.0,2.0,43.0,44.0,2.0,42.0,2.27,2.32,0,0,0
26031,2005,1958,125.0,20.0,105.0,109.0,15.0,94.0,5.57,6.38,0,0,0
26031,2006,1976,105.0,15.0,90.0,93.0,15.0,78.0,4.71,5.31,0,0,0
26031,2007,1995,59.0,6.0,53.0,55.0,5.0,50.0,2.76,2.96,0,0,0
26031,2008,2013,86.0,5.0,81.0,79.0,5.0,74.0,3.92,4.27,0,0,0
26031,2009,2032,136.0,18.0,118.0,119.0,17.0,102.0,5.86,6.69,0,0,0
26031,2010,2050,151.0,10.0,141.0,134.0,9.0,125.0,6.54,7.37,0,0,1
26031,2011,2076,141.0,15.0,126.0,125.0,14.0,111.0,6.02,6.79,0,0,1
26031,2012,2101,140.0,13.0,127.0,123.0,13.0,110.0,5.85,6.66,0,0,1
26031,2013,2127,121.0,12.0,109.0,107.0,10.0,97.0,5.03,5.69,0,0,1
26031,2014,2152,155.0,11.0,144.0,133.0,10.0,123.0,6.18,7.2,0,0,1
26031,2015,2178,59.0,6.0,53.0,51.0,5.0,46.0,2.34,2.71,0,0,1
26031,2016,2203,55.0,25.0,30.0,53.0,24.0,29.0,2.41,2.5,1,0,1
26033,2000,3509,1.0,0.0,1.0,1.0,0.0,1.0,0.03,0.03,0,0,1
26033,2001,3577,13.0,0.0,13.0,13.0,0.0,13.0,0.36,0.36,0,0,1
26033,2002,3645,42.0,3.0,39.0,42.0,3.0,39.0,1.15,1.15,0,0,1
26033,2003,3713,17.0,1.0,16.0,16.0,1.0,15.0,0.43,0.46,0,0,1
26033,2004,3781,56.0,6.0,50.0,54.0,5.0,49.0,1.43,1.48,0,0,1
26033,2005,3849,31.0,0.0,31.0,30.0,0.0,30.0,0.78,0.81,0,0,1
26033,2006,3917,35.0,1.0,34.0,32.0,1.0,31.0,0.82,0.89,0,0,1
26033,2007,3985,56.0,1.0,55.0,54.0,1.0,53.0,1.36,1.41,0,0,1
26033,2008,4053,47.0,1.0,46.0,45.0,1.0,44.0,1.11,1.16,0,0,1
26033,2009,4121,50.0,3.0,47.0,44.0,3.0,41.0,1.07,1.21,0,0,1
26033,2010,4189,76.0,3.0,73.0,59.0,3.0,56.0,1.41,1.81,0,0,1
26033,2011,4225,64.0,5.0,59.0,62.0,5.0,57.0,1.47,1.51,0,0,1
26033,2012,4262,61.0,6.0,55.0,57.0,6.0,51.0,1.34,1.43,0,0,1
26033,2013,4298,66.0,4.0,62.0,64.0,4.0,60.0,1.49,1.54,0,0,1
26033,2014,4334,39.0,1.0,38.0,33.0,1.0,32.0,0.76,0.9,0,0,1
26033,2015,4371,82.0,2.0,80.0,76.0,2.0,74.0,1.74,1.88,0,0,1
26033,2016,4407,47.0,5.0,42.0,42.0,5.0,37.0,0.95,1.07,0,0,1
26035,2000,2249,,,,,,,,,0,0,0
26035,2001,2297,,,,,,,,,0,0,0
26035,2002,2344,39.0,3.0,36.0,37.0,3.0,34.0,1.58,1.66,0,0,0
26035,2003,2392,47.0,3.0,44.0,41.0,3.0,38.0,1.71,1.97,0,0,0
26035,2004,2439,40.0,4.0,36.0,38.0,4.0,34.0,1.56,1.64,0,0,0
26035,2005,2487,95.0,8.0,87.0,86.0,8.0,78.0,3.46,3.82,0,0,0
26035,2006,2534,145.0,10.0,135.0,135.0,10.0,125.0,5.33,5.72,0,0,0
26035,2007,2582,116.0,6.0,110.0,109.0,6.0,103.0,4.22,4.49,0,0,0
26035,2008,2629,86.0,7.0,79.0,76.0,5.0,71.0,2.89,3.27,0,0,0
26035,2009,2677,109.0,11.0,98.0,96.0,10.0,86.0,3.59,4.07,0,0,0
26035,2010,2724,98.0,23.0,75.0,88.0,20.0,68.0,3.23,3.6,0,0,1
26035,2011,2757,91.0,14.0,77.0,88.0,14.0,74.0,3.19,3.3,0,0,1
26035,2012,2791,82.0,6.0,76.0,73.0,6.0,67.0,2.62,2.94,0,0,1
26035,2013,2824,93.0,8.0,85.0,79.0,6.0,73.0,2.8,3.29,0,0,1
26035,2014,2857,85.0,8.0,77.0,80.0,8.0,72.0,2.8,2.97,0,0,1
26035,2015,2891,65.0,5.0,60.0,63.0,5.0,58.0,2.18,2.25,0,0,1
26035,2016,2924,67.0,41.0,26.0,64.0,40.0,24.0,2.19,2.29,1,0,1
26037,2000,3480,,,,,,,,,0,0,0
26037,2001,3747,,,,,,,,,0,0,0
26037,2002,4015,575.0,130.0,445.0,393.0,114.0,279.0,9.79,14.32,0,0,0
26037,2003,4282,651.0,141.0,510.0,426.0,112.0,314.0,9.95,15.2,0,0,0
26037,2004,4550,695.0,100.0,595.0,502.0,87.0,415.0,11.03,15.28,0,0,0
26037,2005,4817,661.0,91.0,570.0,452.0,77.0,375.0,9.38,13.72,0,0,0
26037,2006,5084,709.0,96.0,613.0,489.0,79.0,410.0,9.62,13.94,0,0,0
26037,2007,5352,709.0,52.0,657.0,464.0,43.0,421.0,8.67,13.25,0,0,0
26037,2008,5619,1084.0,62.0,1022.0,632.0,47.0,585.0,11.25,19.29,0,0,0
26037,2009,5887,1416.0,49.0,1367.0,617.0,34.0,583.0,10.48,24.05,0,0,0
26037,2010,6154,1403.0,88.0,1315.0,557.0,58.0,499.0,9.05,22.8,0,0,0
26037,2011,6245,1316.0,61.0,1255.0,623.0,42.0,581.0,9.98,21.07,0,0,0
26037,2012,6335,1435.0,61.0,1374.0,624.0,31.0,593.0,9.85,22.65,0,0,0
26037,2013,6426,1281.0,61.0,1220.0,585.0,29.0,556.0,9.1,19.93,0,0,0
26037,2014,6517,1184.0,50.0,1134.0,557.0,29.0,528.0,8.55,18.17,0,0,0
26037,2015,6607,1079.0,44.0,1035.0,475.0,28.0,447.0,7.19,16.33,0,0,0
26037,2016,6698,1184.0,62.0,1122.0,499.0,23.0,476.0,7.45,17.68,0,0,0
26039,2000,970,1.0,0.0,1.0,1.0,0.0,1.0,0.1,0.1,0,0,1
26039,2001,981,2.0,0.0,2.0,2.0,0.0,2.0,0.2,0.2,0,0,1
26039,2002,992,35.0,3.0,32.0,31.0,3.0,28.0,3.13,3.53,0,0,0
26039,2003,1003,47.0,8.0,39.0,40.0,7.0,33.0,3.99,4.69,0,0,0
26039,2004,1014,45.0,7.0,38.0,38.0,7.0,31.0,3.75,4.44,0,0,0
26039,2005,1024,40.0,3.0,37.0,37.0,3.0,34.0,3.61,3.9,0,0,0
26039,2006,1035,20.0,3.0,17.0,20.0,3.0,17.0,1.93,1.93,0,0,0
26039,2007,1046,1.0,0.0,1.0,1.0,0.0,1.0,0.1,0.1,0,0,1
26039,2008,1057,10.0,1.0,9.0,9.0,1.0,8.0,0.85,0.95,0,0,0
26039,2009,1068,20.0,5.0,15.0,18.0,5.0,13.0,1.69,1.87,0,0,0
26039,2010,1079,26.0,2.0,24.0,25.0,2.0,23.0,2.32,2.41,0,0,1
26039,2011,1086,36.0,3.0,33.0,32.0,3.0,29.0,2.95,3.32,0,0,1
26039,2012,1093,32.0,4.0,28.0,28.0,3.0,25.0,2.56,2.93,0,0,1
26039,2013,1100,33.0,4.0,29.0,33.0,4.0,29.0,3.0,3.0,0,0,1
26039,2014,1106,30.0,4.0,26.0,30.0,4.0,26.0,2.71,2.71,0,0,1
26039,2015,1113,15.0,0.0,15.0,14.0,0.0,14.0,1.26,1.35,0,0,1
26039,2016,1120,27.0,1.0,26.0,27.0,1.0,26.0,2.41,2.41,0,0,1
26041,2000,3235,,,,,,,,,0,0,0
26041,2001,3247,,,,,,,,,0,0,0
26041,2002,3259,58.0,12.0,46.0,56.0,12.0,44.0,1.72,1.78,0,0,0
26041,2003,3271,100.0,11.0,89.0,88.0,10.0,78.0,2.69,3.06,0,0,0
26041,2004,3283,52.0,5.0,47.0,48.0,5.0,43.0,1.46,1.58,0,0,1
26041,2005,3296,55.0,6.0,49.0,48.0,4.0,44.0,1.46,1.67,0,0,0
26041,2006,3308,81.0,4.0,77.0,68.0,4.0,64.0,2.06,2.45,0,0,0
26041,2007,3320,74.0,7.0,67.0,65.0,7.0,58.0,1.96,2.23,0,0,0
26041,2008,3332,90.0,9.0,81.0,80.0,9.0,71.0,2.4,2.7,0,0,0
26041,2009,3344,57.0,4.0,53.0,53.0,2.0,51.0,1.58,1.7,0,0,0
26041,2010,3356,45.0,7.0,38.0,43.0,7.0,36.0,1.28,1.34,0,0,1
26041,2011,3399,49.0,1.0,48.0,45.0,0.0,45.0,1.32,1.44,0,0,1
26041,2012,3441,60.0,2.0,58.0,58.0,2.0,56.0,1.69,1.74,0,0,1
26041,2013,3484,,,,,,,,,0,0,0
26041,2014,3527,,,,,,,,,0,0,0
26041,2015,3569,,,,,,,,,0,0,0
26041,2016,3612,,,,,,,,,0,0,0
26043,2000,2256,,,,,,,,,0,0,0
26043,2001,2255,,,,,,,,,0,0,0
26043,2002,2253,14.0,1.0,13.0,14.0,1.0,13.0,0.62,0.62,0,0,0
26043,2003,2252,16.0,2.0,14.0,16.0,2.0,14.0,0.71,0.71,0,0,0
26043,2004,2250,36.0,8.0,28.0,35.0,8.0,27.0,1.56,1.6,0,0,0
26043,2005,2249,51.0,4.0,47.0,51.0,4.0,47.0,2.27,2.27,0,0,0
26043,2006,2247,37.0,4.0,33.0,37.0,4.0,33.0,1.65,1.65,0,0,0
26043,2007,2246,45.0,3.0,42.0,43.0,3.0,40.0,1.91,2.0,0,0,0
26043,2008,2244,42.0,5.0,37.0,40.0,5.0,35.0,1.78,1.87,0,0,0
26043,2009,2243,44.0,5.0,39.0,41.0,5.0,36.0,1.83,1.96,0,0,0
26043,2010,2241,39.0,4.0,35.0,38.0,4.0,34.0,1.7,1.74,0,0,1
26043,2011,2256,53.0,3.0,50.0,53.0,3.0,50.0,2.35,2.35,0,0,0
26043,2012,2270,53.0,5.0,48.0,51.0,5.0,46.0,2.25,2.33,0,0,0
26043,2013,2285,39.0,4.0,35.0,38.0,4.0,34.0,1.66,1.71,0,0,1
26043,2014,2299,17.0,2.0,15.0,1.0,0.0,1.0,0.04,0.74,0,0,1
26043,2015,2314,79.0,3.0,76.0,24.0,0.0,24.0,1.04,3.41,0,0,0
26043,2016,2328,82.0,7.0,75.0,18.0,2.0,16.0,0.77,3.52,0,0,0
26045,2000,10376,,,,,,,,,0,0,0
26045,2001,10529,,,,,,,,,0,0,0
26045,2002,10683,1109.0,36.0,1073.0,755.0,32.0,723.0,7.07,10.38,0,0,0
26045,2003,10836,1349.0,43.0,1306.0,874.0,30.0,844.0,8.07,12.45,0,0,0
26045,2004,10990,1395.0,38.0,1357.0,971.0,33.0,938.0,8.84,12.69,0,0,0
26045,2005,11143,1280.0,54.0,1226.0,892.0,44.0,848.0,8.0,11.49,0,0,0
26045,2006,11297,1446.0,55.0,1391.0,1007.0,43.0,964.0,8.91,12.8,0,0,0
26045,2007,11450,1461.0,60.0,1401.0,1060.0,47.0,1013.0,9.26,12.76,0,0,0
26045,2008,11604,1317.0,52.0,1265.0,1028.0,44.0,984.0,8.86,11.35,0,0,0
26045,2009,11757,1471.0,66.0,1405.0,874.0,50.0,824.0,7.43,12.51,0,0,0
26045,2010,11911,1946.0,78.0,1868.0,1022.0,56.0,966.0,8.58,16.34,0,0,0
26045,2011,12029,1262.0,43.0,1219.0,894.0,34.0,860.0,7.43,10.49,0,0,1
26045,2012,12147,1468.0,64.0,1404.0,1017.0,47.0,970.0,8.37,12.08,0,0,0
26045,2013,12266,1808.0,56.0,1752.0,978.0,34.0,944.0,7.97,14.74,0,0,0
26045,2014,12384,1907.0,81.0,1826.0,871.0,42.0,829.0,7.03,15.4,0,0,0
26045,2015,12502,1613.0,46.0,1567.0,468.0,19.0,449.0,3.74,12.9,0,0,0
26045,2016,12620,1713.0,57.0,1656.0,370.0,18.0,352.0,2.93,13.57,0,0,0
26047,2000,3075,,,,,,,,,0,0,0
26047,2001,3118,,,,,,,,,0,0,0
26047,2002,3161,,,,,,,,,0,0,0
26047,2003,3204,,,,,,,,,0,0,0
26047,2004,3247,,,,,,,,,0,0,0
26047,2005,3290,89.0,20.0,69.0,83.0,18.0,65.0,2.52,2.71,0,0,0
26047,2006,3333,,,,,,,,,0,0,0
26047,2007,3376,,,,,,,,,0,0,0
26047,2008,3419,,,,,,,,,0,0,0
26047,2009,3462,310.0,37.0,273.0,262.0,30.0,232.0,7.57,8.95,0,0,0
26047,2010,3505,221.0,23.0,198.0,171.0,19.0,152.0,4.88,6.31,0,0,1
26047,2011,3546,276.0,24.0,252.0,246.0,21.0,225.0,6.94,7.78,0,0,1
26047,2012,3588,259.0,20.0,239.0,213.0,18.0,195.0,5.94,7.22,0,0,1
26047,2013,3629,230.0,18.0,212.0,181.0,12.0,169.0,4.99,6.34,0,0,1
26047,2014,3670,184.0,23.0,161.0,145.0,20.0,125.0,3.95,5.01,0,0,1
26047,2015,3712,178.0,14.0,164.0,134.0,12.0,122.0,3.61,4.8,0,0,1
26047,2016,3753,210.0,14.0,196.0,150.0,10.0,140.0,4.0,5.6,0,0,1
26049,2000,45485,7460.0,274.0,7186.0,3790.0,139.0,3651.0,8.33,16.4,0,0,0
26049,2001,45962,8957.0,351.0,8606.0,4615.0,220.0,4395.0,10.04,19.49,0,0,0
26049,2002,46439,13645.0,572.0,13073.0,7246.0,357.0,6889.0,15.6,29.38,0,0,0
26049,2003,46917,12435.0,494.0,11941.0,7067.0,337.0,6730.0,15.06,26.5,0,0,0
26049,2004,47394,13113.0,483.0,12630.0,7834.0,331.0,7503.0,16.53,27.67,0,0,0
26049,2005,47871,12590.0,463.0,12127.0,7170.0,305.0,6865.0,14.98,26.3,0,0,0
26049,2006,48348,13409.0,586.0,12823.0,8247.0,422.0,7825.0,17.06,27.73,0,0,0
26049,2007,48825,13544.0,568.0,12976.0,8374.0,393.0,7981.0,17.15,27.74,0,0,0
26049,2008,49303,12802.0,427.0,12375.0,7608.0,276.0,7332.0,15.43,25.97,0,0,0
26049,2009,49780,12533.0,250.0,12283.0,7789.0,167.0,7622.0,15.65,25.18,0,0,0
26049,2010,50257,11780.0,236.0,11544.0,6979.0,162.0,6817.0,13.89,23.44,0,0,1
26049,2011,50345,12252.0,281.0,11971.0,7560.0,196.0,7364.0,15.02,24.34,0,0,1
26049,2012,50430,11410.0,234.0,11176.0,6914.0,147.0,6767.0,13.71,22.63,0,0,1
26049,2013,50517,11111.0,228.0,10883.0,6816.0,163.0,6653.0,13.49,21.99,0,0,1
26049,2014,50603,8891.0,191.0,8700.0,5431.0,148.0,5283.0,10.73,17.57,0,0,1
26049,2015,50690,11321.0,304.0,11017.0,4296.0,125.0,4171.0,8.48,22.33,0,0,1
26049,2016,50776,7859.0,251.0,7608.0,1640.0,75.0,1565.0,3.23,15.48,0,0,1
26051,2000,1508,,,,,,,,,0,0,0
26051,2001,1522,,,,,,,,,0,0,0
26051,2002,1536,,,,,,,,,0,0,0
26051,2003,1549,,,,,,,,,0,0,0
26051,2004,1563,,,,,,,,,0,0,0
26051,2005,1577,5.0,0.0,5.0,5.0,0.0,5.0,0.32,0.32,0,0,1
26051,2006,1591,32.0,4.0,28.0,30.0,4.0,26.0,1.89,2.01,0,0,0
26051,2007,1605,48.0,1.0,47.0,47.0,1.0,46.0,2.93,2.99,0,0,0
26051,2008,1618,42.0,2.0,40.0,39.0,2.0,37.0,2.41,2.6,0,0,0
26051,2009,1632,35.0,2.0,33.0,33.0,2.0,31.0,2.02,2.14,0,0,0
26051,2010,1646,40.0,2.0,38.0,38.0,2.0,36.0,2.31,2.43,0,0,1
26051,2011,1669,49.0,2.0,47.0,42.0,1.0,41.0,2.52,2.94,0,0,1
26051,2012,1692,38.0,0.0,38.0,34.0,0.0,34.0,2.01,2.25,0,0,1
26051,2013,1716,54.0,1.0,53.0,51.0,1.0,50.0,2.97,3.15,0,0,1
26051,2014,1739,33.0,0.0,33.0,33.0,0.0,33.0,1.9,1.9,0,0,1
26051,2015,1762,44.0,2.0,42.0,41.0,2.0,39.0,2.33,2.5,0,0,1
26051,2016,1785,17.0,1.0,16.0,14.0,1.0,13.0,0.78,0.95,0,0,1
26053,2000,1571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
26053,2001,1564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
26053,2002,1556,3.0,0.0,3.0,3.0,0.0,3.0,0.19,0.19,0,0,1
26053,2003,1549,24.0,5.0,19.0,24.0,5.0,19.0,1.55,1.55,0,0,0
26053,2004,1542,13.0,1.0,12.0,12.0,1.0,11.0,0.78,0.84,0,0,0
26053,2005,1535,5.0,3.0,2.0,5.0,3.0,2.0,0.33,0.33,0,0,1
26053,2006,1527,19.0,5.0,14.0,17.0,5.0,12.0,1.11,1.24,0,0,0
26053,2007,1520,3.0,1.0,2.0,3.0,1.0,2.0,0.2,0.2,0,0,1
26053,2008,1513,18.0,3.0,15.0,18.0,3.0,15.0,1.19,1.19,0,0,0
26053,2009,1505,22.0,7.0,15.0,22.0,7.0,15.0,1.46,1.46,0,0,0
26053,2010,1498,11.0,0.0,11.0,11.0,0.0,11.0,0.73,0.73,0,0,0
26053,2011,1496,12.0,1.0,11.0,12.0,1.0,11.0,0.8,0.8,0,0,0
26053,2012,1494,9.0,1.0,8.0,8.0,1.0,7.0,0.54,0.6,0,0,1
26053,2013,1493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
26053,2014,1491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
